Time  Strain  Total stress    Spring stress Gradient
0.0	0.0	3.0e-5	0.0	0.01
0.1	0.003	6.0e-5	1.0e-5	0.01
0.2	0.006	9.0e-5	1.0e-5	0.01
0.3	0.009	0.00012	1.0e-5	0.01001
0.4	0.012	0.00015	2.0e-5	0.01001
0.5	0.015	0.00018	2.0e-5	0.01002
0.6	0.018	0.00021	2.0e-5	0.01003
0.7	0.021	0.00024	2.0e-5	0.01004
0.8	0.024	0.00027	3.0e-5	0.01005
0.9	0.027	0.0003	3.0e-5	0.01006
1.0	0.03	0.00033	3.0e-5	0.01007
1.1	0.033	0.00036	4.0e-5	0.01009
1.2	0.036	0.00039	4.0e-5	0.0101
1.3	0.039	0.00042	4.0e-5	0.01012
1.4	0.042	0.00045	4.0e-5	0.01014
1.5	0.045	0.00048	5.0e-5	0.01016
1.6	0.048	0.00051	5.0e-5	0.01018
1.7	0.051	0.00054	5.0e-5	0.0102
1.8	0.054	0.00057	6.0e-5	0.01023
1.9	0.057	0.00061	6.0e-5	0.01025
2.0	0.06	0.00064	6.0e-5	0.01028
2.1	0.063	0.00067	7.0e-5	0.01031
2.2	0.066	0.0007	7.0e-5	0.01034
2.3	0.069	0.00073	7.0e-5	0.01037
2.4	0.072	0.00076	8.0e-5	0.0104
2.5	0.075	0.00079	8.0e-5	0.01043
2.6	0.078	0.00082	8.0e-5	0.01047
2.7	0.081	0.00085	8.0e-5	0.0105
2.8	0.084	0.00089	9.0e-5	0.01054
2.9	0.087	0.00092	9.0e-5	0.01058
3.0	0.09	0.00095	9.0e-5	0.01062
3.1	0.093	0.00098	0.0001	0.01066
3.2	0.096	0.00101	0.0001	0.0107
3.3	0.099	0.00105	0.0001	0.01074
3.4	0.102	0.00108	0.00011	0.01079
3.5	0.105	0.00111	0.00011	0.01083
3.6	0.108	0.00114	0.00011	0.01088
3.7	0.111	0.00118	0.00011	0.01093
3.8	0.114	0.00121	0.00012	0.01098
3.9	0.117	0.00124	0.00012	0.01103
4.0	0.12	0.00128	0.00012	0.01108
4.1	0.123	0.00131	0.00013	0.01114
4.2	0.126	0.00134	0.00013	0.01119
4.3	0.129	0.00138	0.00013	0.01125
4.4	0.132	0.00141	0.00014	0.0113
4.5	0.135	0.00144	0.00014	0.01136
4.6	0.138	0.00148	0.00014	0.01142
4.7	0.141	0.00151	0.00014	0.01148
4.8	0.144	0.00155	0.00015	0.01154
4.9	0.147	0.00158	0.00015	0.01161
5.0	0.15	0.00162	0.00015	0.01167
5.1	0.153	0.00165	0.00016	0.01174
5.2	0.156	0.00169	0.00016	0.01181
5.3	0.159	0.00172	0.00016	0.01187
5.4	0.162	0.00176	0.00016	0.01194
5.5	0.165	0.0018	0.00017	0.01201
5.6	0.168	0.00183	0.00017	0.01209
5.7	0.171	0.00187	0.00017	0.01216
5.8	0.174	0.00191	0.00018	0.01223
5.9	0.177	0.00194	0.00018	0.01231
6.0	0.18	0.00198	0.00018	0.01239
6.1	0.183	0.00202	0.00019	0.01246
6.2	0.186	0.00205	0.00019	0.01254
6.3	0.189	0.00209	0.00019	0.01262
6.4	0.192	0.00213	0.00019	0.01271
6.5	0.195	0.00217	0.0002	0.01279
6.6	0.198	0.00221	0.0002	0.01287
6.7	0.201	0.00225	0.0002	0.01296
6.8	0.204	0.00229	0.00021	0.01304
6.9	0.207	0.00232	0.00021	0.01313
7.0	0.21	0.00236	0.00021	0.01322
7.1	0.213	0.0024	0.00022	0.01331
7.2	0.216	0.00244	0.00022	0.0134
7.3	0.219	0.00248	0.00022	0.0135
7.4	0.222	0.00253	0.00022	0.01359
7.5	0.225	0.00257	0.00023	0.01368
7.6	0.228	0.00261	0.00023	0.01378
7.7	0.231	0.00265	0.00023	0.01388
7.8	0.234	0.00269	0.00024	0.01398
7.9	0.237	0.00273	0.00024	0.01407
8.0	0.24	0.00278	0.00024	0.01418
8.1	0.243	0.00282	0.00025	0.01428
8.2	0.246	0.00286	0.00025	0.01438
8.3	0.249	0.00291	0.00025	0.01448
8.4	0.252	0.00295	0.00025	0.01459
8.5	0.255	0.00299	0.00026	0.0147
8.6	0.258	0.00304	0.00026	0.0148
8.7	0.261	0.00308	0.00026	0.01491
8.8	0.264	0.00313	0.00027	0.01502
8.9	0.267	0.00317	0.00027	0.01513
9.0	0.27	0.00322	0.00027	0.01525
9.1	0.273	0.00327	0.00028	0.01536
9.2	0.276	0.00331	0.00028	0.01547
9.3	0.279	0.00336	0.00028	0.01559
9.4	0.282	0.00341	0.00028	0.01571
9.5	0.285	0.00345	0.00029	0.01582
9.6	0.288	0.0035	0.00029	0.01594
9.7	0.291	0.00355	0.00029	0.01606
9.8	0.294	0.0036	0.0003	0.01619
9.9	0.297	0.00365	0.0003	0.01631
10.0	0.3	0.0037	0.0003	0.01643
10.1	0.303	0.00375	0.00031	0.01656
10.2	0.306	0.0038	0.00031	0.01668
10.3	0.309	0.00385	0.00031	0.01681
10.4	0.312	0.0039	0.00032	0.01694
10.5	0.315	0.00395	0.00032	0.01707
10.6	0.318	0.004	0.00032	0.0172
10.7	0.321	0.00405	0.00032	0.01733
10.8	0.324	0.0041	0.00033	0.01746
10.9	0.327	0.00416	0.00033	0.0176
11.0	0.33	0.00421	0.00033	0.01773
11.1	0.333	0.00426	0.00034	0.01787
11.2	0.336	0.00432	0.00034	0.018
11.3	0.339	0.00437	0.00034	0.01814
11.4	0.342	0.00443	0.00035	0.01828
11.5	0.345	0.00448	0.00035	0.01842
11.6	0.348	0.00454	0.00035	0.01856
11.7	0.351	0.00459	0.00035	0.0187
11.8	0.354	0.00465	0.00036	0.01885
11.9	0.357	0.00471	0.00036	0.01899
12.0	0.36	0.00476	0.00036	0.01914
12.1	0.363	0.00482	0.00037	0.01929
12.2	0.366	0.00488	0.00037	0.01943
12.3	0.369	0.00494	0.00037	0.01958
12.4	0.372	0.005	0.00038	0.01973
12.5	0.375	0.00506	0.00038	0.01988
12.6	0.378	0.00512	0.00038	0.02004
12.7	0.381	0.00518	0.00038	0.02019
12.8	0.384	0.00524	0.00039	0.02034
12.9	0.387	0.0053	0.00039	0.0205
13.0	0.39	0.00536	0.00039	0.02066
13.1	0.393	0.00543	0.0004	0.02081
13.2	0.396	0.00549	0.0004	0.02097
13.3	0.399	0.00555	0.0004	0.02113
13.4	0.402	0.00562	0.00041	0.02129
