Time  Strain  Total stress    Spring stress Gradient
0.0	0.0	0.0	0.0	0.01
0.1	0.0003	1.0e-5	0.0	0.01
0.2	0.0006	1.0e-5	0.0	0.01
0.3	0.0009	1.0e-5	0.0	0.01
0.4	0.0012	2.0e-5	0.0	0.01
0.5	0.0015	2.0e-5	0.0	0.01
0.6	0.0018	2.0e-5	0.0	0.01
0.7	0.0021	2.0e-5	0.0	0.01
0.8	0.0024	3.0e-5	0.0	0.01
0.9	0.0027	3.0e-5	0.0	0.01
1.0	0.003	3.0e-5	0.0	0.01
1.1	0.0033	4.0e-5	0.0	0.01
1.2	0.0036	4.0e-5	0.0	0.01
1.3	0.0039	4.0e-5	0.0	0.01
1.4	0.0042	5.0e-5	0.0	0.01
1.5	0.0045	5.0e-5	0.0	0.01
1.6	0.0048	5.0e-5	1.0e-5	0.01
1.7	0.0051	5.0e-5	1.0e-5	0.01
1.8	0.0054	6.0e-5	1.0e-5	0.01
1.9	0.0057	6.0e-5	1.0e-5	0.01
2.0	0.006	6.0e-5	1.0e-5	0.01
2.1	0.0063	7.0e-5	1.0e-5	0.01
2.2	0.0066	7.0e-5	1.0e-5	0.01
2.3	0.0069	7.0e-5	1.0e-5	0.01
2.4	0.0072	8.0e-5	1.0e-5	0.01
2.5	0.0075	8.0e-5	1.0e-5	0.01
2.6	0.0078	8.0e-5	1.0e-5	0.01
2.7	0.0081	8.0e-5	1.0e-5	0.01001
2.8	0.0084	9.0e-5	1.0e-5	0.01001
2.9	0.0087	9.0e-5	1.0e-5	0.01001
3.0	0.009	9.0e-5	1.0e-5	0.01001
3.1	0.0093	0.0001	1.0e-5	0.01001
3.2	0.0096	0.0001	1.0e-5	0.01001
3.3	0.0099	0.0001	1.0e-5	0.01001
3.4	0.0102	0.00011	1.0e-5	0.01001
3.5	0.0105	0.00011	1.0e-5	0.01001
3.6	0.0108	0.00011	1.0e-5	0.01001
3.7	0.0111	0.00011	1.0e-5	0.01001
3.8	0.0114	0.00012	1.0e-5	0.01001
3.9	0.0117	0.00012	1.0e-5	0.01001
4.0	0.012	0.00012	1.0e-5	0.01001
4.1	0.0123	0.00013	1.0e-5	0.01001
4.2	0.0126	0.00013	1.0e-5	0.01001
4.3	0.0129	0.00013	1.0e-5	0.01001
4.4	0.0132	0.00014	1.0e-5	0.01001
4.5	0.0135	0.00014	1.0e-5	0.01001
4.6	0.0138	0.00014	1.0e-5	0.01001
4.7	0.0141	0.00014	1.0e-5	0.01001
4.8	0.0144	0.00015	1.0e-5	0.01002
4.9	0.0147	0.00015	2.0e-5	0.01002
5.0	0.015	0.00015	2.0e-5	0.01002
5.1	0.0153	0.00016	2.0e-5	0.01002
5.2	0.0156	0.00016	2.0e-5	0.01002
5.3	0.0159	0.00016	2.0e-5	0.01002
5.4	0.0162	0.00017	2.0e-5	0.01002
5.5	0.0165	0.00017	2.0e-5	0.01002
5.6	0.0168	0.00017	2.0e-5	0.01002
5.7	0.0171	0.00017	2.0e-5	0.01002
5.8	0.0174	0.00018	2.0e-5	0.01002
5.9	0.0177	0.00018	2.0e-5	0.01002
6.0	0.018	0.00018	2.0e-5	0.01002
6.1	0.0183	0.00019	2.0e-5	0.01002
6.2	0.0186	0.00019	2.0e-5	0.01003
6.3	0.0189	0.00019	2.0e-5	0.01003
6.4	0.0192	0.0002	2.0e-5	0.01003
6.5	0.0195	0.0002	2.0e-5	0.01003
6.6	0.0198	0.0002	2.0e-5	0.01003
6.7	0.0201	0.0002	2.0e-5	0.01003
6.8	0.0204	0.00021	2.0e-5	0.01003
6.9	0.0207	0.00021	2.0e-5	0.01003
7.0	0.021	0.00021	2.0e-5	0.01003
7.1	0.0213	0.00022	2.0e-5	0.01003
7.2	0.0216	0.00022	2.0e-5	0.01003
7.3	0.0219	0.00022	2.0e-5	0.01003
7.4	0.0222	0.00023	2.0e-5	0.01004
7.5	0.0225	0.00023	2.0e-5	0.01004
7.6	0.0228	0.00023	2.0e-5	0.01004
7.7	0.0231	0.00023	2.0e-5	0.01004
7.8	0.0234	0.00024	2.0e-5	0.01004
7.9	0.0237	0.00024	2.0e-5	0.01004
8.0	0.024	0.00024	2.0e-5	0.01004
8.1	0.0243	0.00025	2.0e-5	0.01004
8.2	0.0246	0.00025	2.0e-5	0.01004
8.3	0.0249	0.00025	3.0e-5	0.01004
